"date","id","block","trial","word","font","valence","resp","rt","wf_kf","val_mn","arous_mn","domin_mn","val_sd","arous_sd","domin_sd","course","cnt"
"2022-10-16_19h35.28.541",1804,"stroop",138,"yellow","green",NA,"k",684,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",139,"orange","green",NA,"j",893,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",140,"green","green",NA,"f",857,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",141,"green","green",NA,"f",656,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",142,"yellow","blue",NA,"k",867,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",143,"green","green",NA,"f",970,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",144,"blue","blue",NA,"d",1090,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",145,"yellow","orange",NA,"k",723,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",146,"green","green",NA,"f",756,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",147,"blue","blue",NA,"d",1006,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",148,"yellow","yellow",NA,"k",918,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",149,"blue","orange",NA,"d",1014,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",150,"orange","orange",NA,"j",880,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",151,"yellow","green",NA,"k",1005,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",152,"orange","green",NA,"j",1099,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",153,"yellow","yellow",NA,"k",806,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",154,"yellow","yellow",NA,"k",872,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",155,"orange","orange",NA,"j",922,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",156,"orange","orange",NA,"j",655,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",157,"orange","orange",NA,"j",597,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",158,"yellow","green",NA,"k",813,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",159,"orange","blue",NA,"j",608,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",160,"orange","green",NA,"j",486,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",161,"yellow","yellow",NA,"k",705,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",162,"green","yellow",NA,"f",1221,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",163,"green","green",NA,"f",624,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",164,"yellow","yellow",NA,"k",1606,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",165,"yellow","green",NA,"k",962,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",166,"yellow","yellow",NA,"k",598,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",167,"yellow","blue",NA,"k",473,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",168,"green","orange",NA,"f",771,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",169,"blue","yellow",NA,"d",780,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",170,"blue","blue",NA,"d",1273,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",171,"green","green",NA,"j",728,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",172,"orange","orange",NA,"j",1013,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",173,"yellow","green",NA,"k",895,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",174,"green","blue",NA,"f",941,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",175,"yellow","yellow",NA,"k",1462,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",176,"orange","green",NA,"j",958,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",177,"blue","blue",NA,"d",1849,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",178,"yellow","blue",NA,"k",898,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",179,"yellow","yellow",NA,"k",673,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",180,"blue","green",NA,"d",998,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",181,"green","green",NA,"f",955,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",182,"blue","yellow",NA,"d",1399,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",183,"orange","yellow",NA,"j",789,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",184,"orange","orange",NA,"j",598,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",185,"green","yellow",NA,"f",756,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",186,"blue","blue",NA,"d",809,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",187,"blue","yellow",NA,"d",828,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",188,"blue","green",NA,"d",497,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",189,"blue","green",NA,"d",424,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",190,"orange","orange",NA,"j",942,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",191,"green","green",NA,"d",638,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"stroop",192,"green","green",NA,"f",782,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",1,"cannon","yellow","neutral","k",3181,7,4.9,4.71,5.17,2.2,2.84,2.29,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",2,"blase","green","neutral","f",1156,7,4.89,3.94,4.57,1.16,1.76,1.44,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",3,"cabinet","orange","neutral","j",2089,17,5.05,3.43,4.73,0.31,1.85,1.66,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",4,"barrel","blue","neutral","d",908,24,5.05,3.36,4.89,1.46,2.28,1.57,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",5,"mantel","yellow","neutral","k",791,3,4.93,3.27,4.95,1.4,2.23,1.61,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",6,"snuggle","yellow","positive","k",590,4,7.92,4.16,5.66,1.24,2.8,2.47,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",7,"gloom","green","negative","f",741,14,1.88,3.83,3.55,1.23,2.33,2.07,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",8,"patent","blue","neutral","d",1413,35,5.29,3.5,4.9,1.08,1.84,1.79,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",9,"triumph","blue","positive","d",587,22,7.8,5.78,6.98,1.83,2.6,2.2,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",10,"cruel","green","negative","f",790,15,1.97,5.68,4.24,1.67,2.65,2.84,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",11,"tool","yellow","neutral","k",781,40,5.19,4.33,5.67,1.27,1.78,1.62,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",12,"pencil","green","neutral","f",698,34,5.22,3.14,4.78,0.68,1.9,1.73,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",13,"swamp","blue","neutral","d",607,5,5.14,4.86,5.29,2.24,2.36,1.63,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",14,"paradise","yellow","positive","k",933,12,8.72,5.12,6.03,0.6,3.38,2.79,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",15,"clock","green","neutral","f",721,20,5.14,4.02,4.67,1.54,2.54,1.97,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",16,"beach","green","positive","f",572,61,8.03,5.53,5.44,1.59,3.07,2.52,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",17,"rainbow","blue","positive","d",1172,4,8.14,4.64,4.72,1.23,2.88,2.37,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",18,"admired","blue","positive","d",566,17,7.74,6.11,7.53,1.84,2.36,1.94,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",19,"rage","blue","negative","d",414,16,2.41,8.17,5.68,1.86,1.4,3.01,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",20,"pain","orange","negative","j",1003,88,2.13,6.5,3.71,1.81,2.49,2.53,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",21,"umbrella","green","neutral","f",822,8,5.16,3.68,5.42,1.57,1.99,1.91,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",22,"stiff","orange","neutral","f",821,21,4.68,4.02,4.93,1.97,2.41,2.04,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",23,"honor","yellow","positive","k",1355,66,7.66,5.9,6.7,1.24,1.83,2.04,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",24,"joke","blue","positive","d",1832,22,8.1,6.74,6.15,1.36,1.84,1.86,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",25,"drown","orange","negative","j",1063,3,1.92,6.57,2.86,1.48,2.33,1.99,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",26,"seat","orange","neutral","j",552,54,4.95,2.95,4.84,0.98,1.72,1.88,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",27,"knot","green","neutral","f",807,8,4.64,4.07,4.67,1.36,2.15,1.65,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",28,"treasure","yellow","positive","k",973,4,8.27,6.75,6.36,0.9,2.3,2.42,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",29,"kerosene","yellow","neutral","k",813,6,4.8,4.34,4.63,1.59,2.51,1.99,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",30,"birthday","yellow","positive","k",596,18,7.84,6.68,5.89,1.92,2.11,2.61,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",31,"crucify","blue","negative","f",1076,2,2.23,6.47,3.74,1.72,2.47,2.48,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",32,"afraid","orange","negative","j",972,57,2,6.67,3.98,1.28,2.54,2.63,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",33,"curtains","blue","neutral","d",989,8,4.83,3.67,5.05,0.83,1.83,1.56,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",34,"useless","blue","negative","d",643,17,2.13,4.87,3.92,1.42,2.58,2.62,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",35,"sickness","orange","negative","j",948,6,2.25,5.61,3.84,1.71,2.67,2.5,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",36,"hurt","green","negative","f",846,37,1.9,5.85,3.33,1.26,2.49,2.22,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",37,"chair","orange","neutral","j",1081,66,5.08,3.15,4.56,0.98,1.77,1.6,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",38,"disaster","green","negative","f",861,26,1.73,6.33,3.52,1.13,2.7,2.42,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",39,"divorce","orange","negative","j",629,29,2.22,6.33,3.26,1.88,2.71,2.24,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",40,"sick","yellow","negative","k",856,51,1.9,4.29,3.04,1.14,2.45,1.65,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",41,"abuse","blue","negative","f",929,18,1.8,6.83,3.69,1.23,2.7,2.94,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",42,"stove","yellow","neutral","k",807,15,4.98,4.51,5.36,1.69,2.14,1.87,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",43,"nonsense","blue","neutral","d",1173,13,4.61,4.17,4.9,1.63,2.02,1.55,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",44,"aloof","blue","neutral","d",515,5,4.9,4.28,4.69,1.92,2.1,1.92,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",45,"hammer","orange","neutral","j",933,9,4.88,4.58,4.75,1.16,2.02,1.88,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",46,"loved","blue","positive","d",706,56,8.64,6.38,6.62,0.71,2.68,2.53,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",47,"phase","green","neutral","f",558,72,5.17,3.98,4.65,0.79,1.82,1.72,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",48,"hatred","yellow","negative","k",915,20,1.98,6.66,4.3,1.92,2.56,2.76,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",49,"roach","green","negative","f",899,2,2.35,6.64,4.82,1.7,2.64,2.94,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",50,"misery","yellow","negative","k",858,15,1.93,5.17,2.55,1.6,2.69,1.45,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",51,"bench","green","neutral","f",1016,35,4.61,3.59,4.68,1.4,2.07,1.38,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",52,"romantic","orange","positive","k",788,32,8.32,7.59,6.08,1,2.07,2.29,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",53,"kiss","green","positive","f",2040,17,8.26,7.32,6.93,1.54,2.03,2.28,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",54,"context","blue","neutral","d",738,2,5.2,4.22,5.17,1.38,2.24,1.39,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",55,"crushed","orange","negative","j",841,10,2.21,5.52,3.36,1.74,2.87,2.69,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",56,"miracle","orange","positive","j",712,16,8.6,7.65,5.35,0.71,1.67,2.58,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",57,"column","orange","neutral","j",457,71,5.17,3.62,4.81,0.85,1.91,1.58,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",58,"accident","green","negative","f",764,33,2.05,6.26,3.76,1.19,2.87,2.22,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",59,"trophy","green","positive","f",513,8,7.78,5.39,6.44,1.22,2.44,2.32,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",60,"merry","orange","positive","j",625,8,7.9,5.9,6.64,1.49,2.42,1.66,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",61,"sexy","yellow","positive","k",558,2,8.02,7.36,6.82,1.12,1.91,2.13,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",62,"troubled","orange","negative","j",510,31,2.17,5.94,3.91,1.21,2.36,2.33,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",63,"hostage","blue","negative","d",1670,2,2.2,6.76,2.83,1.8,2.63,2.32,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",64,"sunrise","blue","positive","d",443,10,7.86,5.06,5.29,1.35,3.05,2.41,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",65,"victim","green","negative","f",481,27,2.18,6.06,2.69,1.48,2.32,2.04,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",66,"volcano","orange","neutral","j",801,2,4.84,6.33,3.25,2.14,2.21,1.97,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",67,"cliff","yellow","neutral","k",427,11,4.67,6.25,4.35,2.08,2.15,2.11,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",68,"engaged","blue","positive","d",762,47,8,6.77,6.49,1.38,2.07,2.22,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",69,"lonely","blue","negative","d",690,25,2.17,4.51,2.95,1.76,2.68,2.12,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",70,"improve","blue","positive","d",483,39,7.65,5.69,6.08,1.16,2.15,2.25,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",71,"mutilate","green","negative","f",508,3,1.82,6.41,3.41,1.45,2.94,2.71,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",72,"comedy","orange","positive","j",801,39,8.37,5.85,5.44,0.94,2.81,2.08,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",73,"pillow","green","positive","f",1005,8,7.92,2.97,4.56,1.4,2.52,2.17,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",74,"malaria","orange","negative","j",527,3,2.4,4.4,3.22,1.38,2.54,1.9,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",75,"cheer","green","positive","f",555,8,8.1,6.12,6,1.17,2.45,2.06,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",76,"fabric","orange","neutral","j",407,15,5.3,4.14,5.03,1.2,1.98,1.61,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",77,"burial","yellow","negative","k",675,11,2.05,5.08,3.55,1.41,2.4,1.95,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",78,"fame","green","positive","f",791,18,7.93,6.55,6.85,1.29,2.46,2.14,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",79,"rescue","green","positive","f",667,15,7.7,6.53,6.45,1.24,2.56,2.29,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",80,"leader","green","positive","f",365,74,7.63,6.27,7.88,1.59,2.18,1.6,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",81,"jail","yellow","negative","j",681,21,1.95,5.49,3.81,1.27,2.67,2.71,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",82,"tragedy","green","negative","f",811,49,1.78,6.24,3.5,1.31,2.64,2.34,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",83,"hate","orange","negative","j",948,42,2.12,6.95,5.05,1.72,2.56,2.95,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",84,"corridor","yellow","neutral","k",755,17,4.88,3.63,5,1.14,2.41,1.48,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",85,"beauty","orange","positive","j",871,71,7.82,4.95,5.53,1.16,2.57,2.1,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",86,"passion","blue","positive","d",740,28,8.03,7.26,6.13,1.27,2.57,2.24,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",87,"kettle","blue","neutral","d",624,3,5.22,3.22,5,0.91,2.23,1.4,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",88,"lucky","green","positive","f",732,21,8.17,6.53,6.05,1.06,2.34,2.25,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",89,"ankle","yellow","neutral","k",760,8,5.27,4.16,4.77,1.54,2.03,1.74,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",90,"desire","orange","positive","j",531,79,7.69,7.35,6.49,1.39,1.76,1.83,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",91,"thrill","orange","positive","j",545,5,8.05,8.02,6.54,1.48,1.65,2.3,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",92,"chin","blue","neutral","d",1009,27,5.29,3.31,5.26,1.27,1.98,1.48,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",93,"finger","yellow","neutral","k",1120,40,5.29,3.78,5.05,1.42,2.42,1.7,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",94,"contents","yellow","neutral","k",461,16,4.89,4.32,4.85,0.89,2.14,1.49,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",95,"laughter","orange","positive","j",640,22,8.45,6.75,6.45,1.08,2.5,2.45,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",96,"despise","blue","negative","d",852,7,2.03,6.28,4.72,1.38,2.43,2.8,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",97,"elbow","green","neutral","f",738,10,5.12,3.81,4.88,0.92,2.14,1.52,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",98,"stupid","yellow","negative","k",768,24,2.31,4.72,2.98,1.37,2.71,2.18,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",99,"starving","blue","negative","d",914,6,2.39,5.61,3.63,1.82,2.53,2.1,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",100,"insecure","orange","negative","j",901,3,2.36,5.56,2.33,1.33,2.34,1.95,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",101,"locker","orange","neutral","j",447,9,5.19,3.38,5.36,1.31,2.13,1.87,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",102,"tease","orange","neutral","j",432,6,4.84,5.87,4.67,2.51,2.56,2.37,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",103,"sunset","green","positive","d",948,14,7.68,4.2,5.66,1.72,2.99,2.08,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",104,"taxi","green","neutral","f",529,16,5,3.41,4.64,1.96,2.14,1.83,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",105,"champion","blue","positive","d",755,23,8.44,5.85,6.5,0.9,3.15,2.85,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",106,"defeated","yellow","negative","k",715,15,2.34,5.09,3.11,1.66,3,2.34,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",107,"dreadful","yellow","negative","k",442,10,2.26,5.84,4.1,1.91,2.62,2.36,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",108,"liberty","yellow","positive","k",354,46,7.98,5.6,6.29,1.22,2.65,2.44,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",109,"engine","green","neutral","f",874,50,5.2,3.98,5,1.18,2.33,1.77,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",110,"handsome","orange","positive","j",999,40,7.93,5.95,5.19,1.47,2.73,2.22,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",111,"terrible","blue","negative","d",668,45,1.93,6.27,3.58,1.44,2.44,2.34,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",112,"fearful","blue","negative","d",549,13,2.25,6.33,3.64,1.18,2.28,2.18,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",113,"delight","yellow","positive","k",906,29,8.26,5.44,5.79,1.04,2.88,2.24,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",114,"pleasure","orange","positive","f",1206,62,8.28,5.74,6.15,0.92,2.81,2.31,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",115,"iron","blue","neutral","d",840,43,4.9,3.76,5.1,1.02,2.06,1.27,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",116,"poison","yellow","negative","j",832,10,1.98,6.05,3.1,1.44,2.82,2.44,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",117,"ulcer","yellow","negative","k",649,5,1.78,6.12,4.17,1.17,2.68,2.22,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",118,"vomit","green","negative","f",805,3,2.06,5.75,3.58,1.57,2.84,2.45,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",119,"sunlight","yellow","positive","k",724,17,7.76,6.1,5.63,1.43,2.3,2.15,"GCDS",1
"2022-10-16_19h35.28.541",1804,"emotional",120,"proud","yellow","positive","k",495,50,8.03,5.56,6.74,1.56,3.01,2.73,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",1,"yellow","blue",NA,"d",1533.4,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",2,"blue","blue",NA,"d",987,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",3,"yellow","yellow",NA,"k",1070,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",4,"blue","blue",NA,"d",885.9,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",5,"blue","blue",NA,"d",467.1,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",6,"yellow","green",NA,"k",1083.7,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",7,"orange","orange",NA,"j",1817.1,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",8,"orange","orange",NA,"j",783.8,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",9,"green","orange",NA,"j",883.7,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",10,"yellow","orange",NA,"d",417,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",11,"orange","green",NA,"j",633.9,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",12,"orange","blue",NA,"d",635.5,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",13,"yellow","yellow",NA,"j",1667,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",14,"orange","yellow",NA,"k",533.9,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
"2022-10-18_21h28.35.737",1802,"practice",15,"orange","orange",NA,"j",717,NA,NA,NA,NA,NA,NA,NA,"GCDS",1
